proyecto,barrio_colonia,ciudad,unidad,tipo,tipologia,recamaras,alberca,superficie_m2,precio,moneda,estado,piso,fecha_revision,url_drive
LUMARA,Playa Paraiso,Playa del Carmen,030,,,,,42.5,4030042.5,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1ClW1drCkuJ5k95vmfAk0JvMYl919sqN2
LUMARA,Playa Paraiso,Playa del Carmen,308,,,,,,4308915.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1ClW1drCkuJ5k95vmfAk0JvMYl919sqN2
LUMARA,Playa Paraiso,Playa del Carmen,122,,,,,214.16,2617035.2,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1ClW1drCkuJ5k95vmfAk0JvMYl919sqN2
LUMARA,Playa Paraiso,Playa del Carmen,784,,,,,80.0,2784080.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1ClW1drCkuJ5k95vmfAk0JvMYl919sqN2
LUMARA,Playa Paraiso,Playa del Carmen,123,,,,,135.59,1656909.8,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1ClW1drCkuJ5k95vmfAk0JvMYl919sqN2
LUMARA,Playa Paraiso,Playa del Carmen,762,,,,,,1762670.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1ClW1drCkuJ5k95vmfAk0JvMYl919sqN2
LUMARA,Playa Paraiso,Playa del Carmen,124,,,,,137.72,1682938.4,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1ClW1drCkuJ5k95vmfAk0JvMYl919sqN2
LUMARA,Playa Paraiso,Playa del Carmen,790,,,,,360.0,1790360.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1ClW1drCkuJ5k95vmfAk0JvMYl919sqN2
LUMARA,Playa Paraiso,Playa del Carmen,125,,,,,154.1,1883102.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1ClW1drCkuJ5k95vmfAk0JvMYl919sqN2
LUMARA,Playa Paraiso,Playa del Carmen,003,,,,,300.0,2003300.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1ClW1drCkuJ5k95vmfAk0JvMYl919sqN2
LUMARA,Playa Paraiso,Playa del Carmen,126,,,,,143.71,1756136.2,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1ClW1drCkuJ5k95vmfAk0JvMYl919sqN2
LUMARA,Playa Paraiso,Playa del Carmen,868,,,,,230.0,1868230.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1ClW1drCkuJ5k95vmfAk0JvMYl919sqN2
LUMARA,Playa Paraiso,Playa del Carmen,127,,,,,143.71,1756136.2,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1ClW1drCkuJ5k95vmfAk0JvMYl919sqN2
LUMARA,Playa Paraiso,Playa del Carmen,128,,,,,143.71,1756136.2,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1ClW1drCkuJ5k95vmfAk0JvMYl919sqN2
ALDEA CHUKUM,Holistika,Tulum,280,,,,,280.6,1414224.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1_-HUxDmPgBeZ89YYdDRq6JpDn_kxkDPP
ALDEA CHUKUM,Holistika,Tulum,279,,,,,279.4,1408176.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1_-HUxDmPgBeZ89YYdDRq6JpDn_kxkDPP
ALDEA CHUKUM,Holistika,Tulum,309,,,,,309.05,1439928.0,MXN,VENDIDA,,2026-03-17,https://drive.google.com/drive/folders/1_-HUxDmPgBeZ89YYdDRq6JpDn_kxkDPP
ALDEA CHUKUM,Holistika,Tulum,278,,,,,278.7,1404648.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1_-HUxDmPgBeZ89YYdDRq6JpDn_kxkDPP
ALDEA CHUKUM,Holistika,Tulum,12,,,,,308.75,1439928.0,MXN,VENDIDA,,2026-03-17,https://drive.google.com/drive/folders/1_-HUxDmPgBeZ89YYdDRq6JpDn_kxkDPP
ALDEA CHUKUM,Holistika,Tulum,13,,,,,308.43,1576512.0,MXN,VENDIDA,,2026-03-17,https://drive.google.com/drive/folders/1_-HUxDmPgBeZ89YYdDRq6JpDn_kxkDPP
ALDEA CHUKUM,Holistika,Tulum,414,,,,,224.0,1414224.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1_-HUxDmPgBeZ89YYdDRq6JpDn_kxkDPP
ALDEA CHUKUM,Holistika,Tulum,408,,,,,176.0,1408176.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1_-HUxDmPgBeZ89YYdDRq6JpDn_kxkDPP
ALDEA CHUKUM,Holistika,Tulum,20,,,,,,1439928.0,MXN,VENDIDA,,2026-03-17,https://drive.google.com/drive/folders/1_-HUxDmPgBeZ89YYdDRq6JpDn_kxkDPP
ALDEA CHUKUM,Holistika,Tulum,404,,,,,,1404648.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1_-HUxDmPgBeZ89YYdDRq6JpDn_kxkDPP
ALDEA CHUKUM,Holistika,Tulum,24,,,,,,1439928.0,MXN,VENDIDA,,2026-03-17,https://drive.google.com/drive/folders/1_-HUxDmPgBeZ89YYdDRq6JpDn_kxkDPP
ALDEA CHUKUM,Holistika,Tulum,25,,,,,,1439928.0,MXN,VENDIDA,,2026-03-17,https://drive.google.com/drive/folders/1_-HUxDmPgBeZ89YYdDRq6JpDn_kxkDPP
XAMIRA TULUM,Region 15,Tulum,15,ESTUDIO,ESTUDIO,0,,39.6,109000.0,USD,APARTADA,PB,2026-03-17,https://drive.google.com/drive/folders/1Bv5PS56jT9iF_WTmohjdXQqOqDXQ4Rkf
XAMIRA TULUM,Region 15,Tulum,39,,,,,39.6,109000.0,USD,DISPONIBLE,PB,2026-03-17,https://drive.google.com/drive/folders/1Bv5PS56jT9iF_WTmohjdXQqOqDXQ4Rkf
XAMIRA TULUM,Region 15,Tulum,21,ESTUDIO,ESTUDIO,0,,47.15,143000.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1Bv5PS56jT9iF_WTmohjdXQqOqDXQ4Rkf
XAMIRA TULUM,Region 15,Tulum,26,ESTUDIO,ESTUDIO,0,,38.6,99000.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1Bv5PS56jT9iF_WTmohjdXQqOqDXQ4Rkf
XAMIRA TULUM,Region 15,Tulum,27,ESTUDIO,ESTUDIO,0,,58.6,148500.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1Bv5PS56jT9iF_WTmohjdXQqOqDXQ4Rkf
XAMIRA TULUM,Region 15,Tulum,30,ESTUDIO,ESTUDIO,0,,47.2,154000.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1Bv5PS56jT9iF_WTmohjdXQqOqDXQ4Rkf
XAMIRA TULUM,Region 15,Tulum,40,ESTUDIO,ESTUDIO,0,,47.2,132000.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1Bv5PS56jT9iF_WTmohjdXQqOqDXQ4Rkf
LIK XELBA,Region 15,Tulum,004,,,,,38.51,2152823.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1-SajHHTF2_Tss_iFp0O9tiQOZyjJCAa-
LIK XELBA,Region 15,Tulum,105,,,,,38.51,1730625.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1-SajHHTF2_Tss_iFp0O9tiQOZyjJCAa-
LIK XELBA,Region 15,Tulum,106,,,,,37.89,1703481.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1-SajHHTF2_Tss_iFp0O9tiQOZyjJCAa-
LIK XELBA,Region 15,Tulum,107,,,,,37.89,1703481.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1-SajHHTF2_Tss_iFp0O9tiQOZyjJCAa-
LIK XELBA,Region 15,Tulum,114,,,,,37.89,1703481.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1-SajHHTF2_Tss_iFp0O9tiQOZyjJCAa-
LIK XELBA,Region 15,Tulum,201,,,,,38.51,1839176.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1-SajHHTF2_Tss_iFp0O9tiQOZyjJCAa-
LIK XELBA,Region 15,Tulum,203,,,,,37.89,1839176.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1-SajHHTF2_Tss_iFp0O9tiQOZyjJCAa-
LIK XELBA,Region 15,Tulum,204,,,,,38.51,1839176.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1-SajHHTF2_Tss_iFp0O9tiQOZyjJCAa-
LIK XELBA,Region 15,Tulum,205,,,,,38.51,1839176.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1-SajHHTF2_Tss_iFp0O9tiQOZyjJCAa-
LIK XELBA,Region 15,Tulum,206,,,,,37.89,1810299.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1-SajHHTF2_Tss_iFp0O9tiQOZyjJCAa-
LIK XELBA,Region 15,Tulum,207,,,,,37.89,1810299.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1-SajHHTF2_Tss_iFp0O9tiQOZyjJCAa-
LIK XELBA,Region 15,Tulum,208,,,,,37.89,1810299.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1-SajHHTF2_Tss_iFp0O9tiQOZyjJCAa-
LIK XELBA,Region 15,Tulum,209,,,,,38.51,1839176.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1-SajHHTF2_Tss_iFp0O9tiQOZyjJCAa-
LIK XELBA,Region 15,Tulum,210,,,,,38.51,1839176.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1-SajHHTF2_Tss_iFp0O9tiQOZyjJCAa-
LIK XELBA,Region 15,Tulum,211,,,,,37.89,1810299.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1-SajHHTF2_Tss_iFp0O9tiQOZyjJCAa-
LIK XELBA,Region 15,Tulum,212,,,,,37.89,1810299.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1-SajHHTF2_Tss_iFp0O9tiQOZyjJCAa-
LIK XELBA,Region 15,Tulum,213,,,,,37.89,1810299.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1-SajHHTF2_Tss_iFp0O9tiQOZyjJCAa-
LIK XELBA,Region 15,Tulum,214,,,,,37.89,1810299.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1-SajHHTF2_Tss_iFp0O9tiQOZyjJCAa-
LIK XELBA,Region 15,Tulum,215,,,,,37.89,1810299.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1-SajHHTF2_Tss_iFp0O9tiQOZyjJCAa-
LIK XELBA,Region 15,Tulum,216,,,,,38.51,2048426.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1-SajHHTF2_Tss_iFp0O9tiQOZyjJCAa-
LIK XELBA,Region 15,Tulum,301,,,,,38.51,2130807.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1-SajHHTF2_Tss_iFp0O9tiQOZyjJCAa-
LIK XELBA,Region 15,Tulum,302,,,,,37.89,2096797.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1-SajHHTF2_Tss_iFp0O9tiQOZyjJCAa-
LIK XELBA,Region 15,Tulum,303,,,,,34.17,2901580.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1-SajHHTF2_Tss_iFp0O9tiQOZyjJCAa-
LIK XELBA,Region 15,Tulum,304,,,,,34.73,2924681.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1-SajHHTF2_Tss_iFp0O9tiQOZyjJCAa-
LIK XELBA,Region 15,Tulum,305,,,,,34.73,2924681.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1-SajHHTF2_Tss_iFp0O9tiQOZyjJCAa-
LIK XELBA,Region 15,Tulum,306,,,,,34.17,2878478.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1-SajHHTF2_Tss_iFp0O9tiQOZyjJCAa-
LIK XELBA,Region 15,Tulum,307,,,,,34.17,2878478.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1-SajHHTF2_Tss_iFp0O9tiQOZyjJCAa-
LIK XELBA,Region 15,Tulum,308,,,,,34.17,2878478.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1-SajHHTF2_Tss_iFp0O9tiQOZyjJCAa-
LIK XELBA,Region 15,Tulum,312,,,,,34.17,2878478.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1-SajHHTF2_Tss_iFp0O9tiQOZyjJCAa-
LIK XELBA,Region 15,Tulum,313,,,,,34.17,2878478.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1-SajHHTF2_Tss_iFp0O9tiQOZyjJCAa-
LIK XELBA,Region 15,Tulum,314,,,,,37.89,1917117.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1-SajHHTF2_Tss_iFp0O9tiQOZyjJCAa-
LIK XELBA,Region 15,Tulum,315,,,,,37.89,1917117.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1-SajHHTF2_Tss_iFp0O9tiQOZyjJCAa-
LIK XELBA,Region 15,Tulum,316,,,,,38.51,2169531.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1-SajHHTF2_Tss_iFp0O9tiQOZyjJCAa-
LIK XELBA,Region 15,Tulum,100,,,,,,100000.0,MXN,APARTADA,,2026-03-17,https://drive.google.com/drive/folders/1-SajHHTF2_Tss_iFp0O9tiQOZyjJCAa-
XAMAN HA,West South,Playa del Carmen,203,,,,,203.5,1990910.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1SNHWyp4eqfozx80yDhmJPV6gR_9fmFwE
XAMAN HA,West South,Playa del Carmen,10,,,,,203.5,1990910.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1SNHWyp4eqfozx80yDhmJPV6gR_9fmFwE
XAMAN HA,West South,Playa del Carmen,13,,,,,185.0,1537583.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1SNHWyp4eqfozx80yDhmJPV6gR_9fmFwE
XAMAN HA,West South,Playa del Carmen,25,,,,,185.0,1537583.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1SNHWyp4eqfozx80yDhmJPV6gR_9fmFwE
XAMAN HA,West South,Playa del Carmen,26,,,,,185.0,1537583.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1SNHWyp4eqfozx80yDhmJPV6gR_9fmFwE
XAMAN HA,West South,Playa del Carmen,27,,,,,185.0,1537583.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1SNHWyp4eqfozx80yDhmJPV6gR_9fmFwE
XAMAN HA,West South,Playa del Carmen,47,,,,,185.0,1537583.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1SNHWyp4eqfozx80yDhmJPV6gR_9fmFwE
XAMAN HA,West South,Playa del Carmen,48,,,,,185.0,1537583.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1SNHWyp4eqfozx80yDhmJPV6gR_9fmFwE
XAMAN HA,West South,Playa del Carmen,15,,,,,228.0,15198228.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1SNHWyp4eqfozx80yDhmJPV6gR_9fmFwE
KOOL PLAYA,Center,Playa del Carmen,258,LOCK-OFF,LOCK-OFF,1,,258.91,26719000.0,MXN,APARTADA,PB,2026-03-17,https://drive.google.com/drive/u/0/folders/1-rTVDEtLcOG7c0TfH2a8CQSH1J_9nauP
KOOL PLAYA,Center,Playa del Carmen,162,LOCK-OFF,LOCK-OFF,1,,162.01,16768000.0,MXN,APARTADA,,2026-03-17,https://drive.google.com/drive/u/0/folders/1-rTVDEtLcOG7c0TfH2a8CQSH1J_9nauP
KOOL PLAYA,Center,Playa del Carmen,219,LOCK-OFF,LOCK-OFF,1,,219.71,27339600.0,MXN,APARTADA,,2026-03-17,https://drive.google.com/drive/u/0/folders/1-rTVDEtLcOG7c0TfH2a8CQSH1J_9nauP
KOOL PLAYA,Center,Playa del Carmen,78,LOCK-OFF,LOCK-OFF,1,,78.27,9876000.0,MXN,APARTADA,,2026-03-17,https://drive.google.com/drive/u/0/folders/1-rTVDEtLcOG7c0TfH2a8CQSH1J_9nauP
KOOL PLAYA,Center,Playa del Carmen,243,,,,,243.77,25077000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/u/0/folders/1-rTVDEtLcOG7c0TfH2a8CQSH1J_9nauP
KOOL PLAYA,Center,Playa del Carmen,161,,,,,161.63,16881000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/u/0/folders/1-rTVDEtLcOG7c0TfH2a8CQSH1J_9nauP
KOOL PLAYA,Center,Playa del Carmen,201,ESTUDIO,ESTUDIO,0,,24.96,2353890.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/u/0/folders/1-rTVDEtLcOG7c0TfH2a8CQSH1J_9nauP
KOOL PLAYA,Center,Playa del Carmen,202,ESTUDIO,ESTUDIO,0,,19.18,1873410.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/u/0/folders/1-rTVDEtLcOG7c0TfH2a8CQSH1J_9nauP
KOOL PLAYA,Center,Playa del Carmen,203,ESTUDIO,ESTUDIO,0,,22.02,2039730.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/u/0/folders/1-rTVDEtLcOG7c0TfH2a8CQSH1J_9nauP
KOOL PLAYA,Center,Playa del Carmen,204,ESTUDIO,ESTUDIO,0,,16.92,1623160.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/u/0/folders/1-rTVDEtLcOG7c0TfH2a8CQSH1J_9nauP
KOOL PLAYA,Center,Playa del Carmen,205,ESTUDIO,ESTUDIO,0,,22.02,2039730.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/u/0/folders/1-rTVDEtLcOG7c0TfH2a8CQSH1J_9nauP
KOOL PLAYA,Center,Playa del Carmen,206,ESTUDIO,ESTUDIO,0,,16.92,1623160.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/u/0/folders/1-rTVDEtLcOG7c0TfH2a8CQSH1J_9nauP
KOOL PLAYA,Center,Playa del Carmen,207,ESTUDIO,ESTUDIO,0,,20.55,1911140.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/u/0/folders/1-rTVDEtLcOG7c0TfH2a8CQSH1J_9nauP
KOOL PLAYA,Center,Playa del Carmen,208,ESTUDIO,ESTUDIO,0,,15.8,1521520.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/u/0/folders/1-rTVDEtLcOG7c0TfH2a8CQSH1J_9nauP
KOOL PLAYA,Center,Playa del Carmen,209,ESTUDIO,ESTUDIO,0,,19.08,1783320.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/u/0/folders/1-rTVDEtLcOG7c0TfH2a8CQSH1J_9nauP
KOOL PLAYA,Center,Playa del Carmen,211,ESTUDIO,ESTUDIO,0,,19.08,1783320.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/u/0/folders/1-rTVDEtLcOG7c0TfH2a8CQSH1J_9nauP
KOOL PLAYA,Center,Playa del Carmen,16,,,,,,16768000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/u/0/folders/1-rTVDEtLcOG7c0TfH2a8CQSH1J_9nauP
KOOL PLAYA,Center,Playa del Carmen,27,,,,,,27339600.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/u/0/folders/1-rTVDEtLcOG7c0TfH2a8CQSH1J_9nauP
KOOL PLAYA,Center,Playa del Carmen,82,,,,,82.3,9876000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/u/0/folders/1-rTVDEtLcOG7c0TfH2a8CQSH1J_9nauP
KOOL PLAYA,Center,Playa del Carmen,25,,,,,,25077000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/u/0/folders/1-rTVDEtLcOG7c0TfH2a8CQSH1J_9nauP
KOOL PLAYA,Center,Playa del Carmen,353,,,,,,2353890.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/u/0/folders/1-rTVDEtLcOG7c0TfH2a8CQSH1J_9nauP
KOOL PLAYA,Center,Playa del Carmen,873,,,,,410.0,1873410.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/u/0/folders/1-rTVDEtLcOG7c0TfH2a8CQSH1J_9nauP
KOOL PLAYA,Center,Playa del Carmen,039,,,,,,2039730.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/u/0/folders/1-rTVDEtLcOG7c0TfH2a8CQSH1J_9nauP
KOOL PLAYA,Center,Playa del Carmen,623,,,,,160.0,1623160.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/u/0/folders/1-rTVDEtLcOG7c0TfH2a8CQSH1J_9nauP
KOOL PLAYA,Center,Playa del Carmen,911,,,,,140.0,1911140.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/u/0/folders/1-rTVDEtLcOG7c0TfH2a8CQSH1J_9nauP
KOOL PLAYA,Center,Playa del Carmen,521,,,,,,1521520.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/u/0/folders/1-rTVDEtLcOG7c0TfH2a8CQSH1J_9nauP
KOOL PLAYA,Center,Playa del Carmen,783,,,,,320.0,1783320.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/u/0/folders/1-rTVDEtLcOG7c0TfH2a8CQSH1J_9nauP
KOOL PLAYA,Center,Playa del Carmen,213,ESTUDIO,ESTUDIO,0,,23.49,2168320.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/u/0/folders/1-rTVDEtLcOG7c0TfH2a8CQSH1J_9nauP
KOOL PLAYA,Center,Playa del Carmen,214,ESTUDIO,ESTUDIO,0,,20.55,1911140.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/u/0/folders/1-rTVDEtLcOG7c0TfH2a8CQSH1J_9nauP
KOOL PLAYA,Center,Playa del Carmen,216,ESTUDIO,ESTUDIO,0,,20.55,1911140.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/u/0/folders/1-rTVDEtLcOG7c0TfH2a8CQSH1J_9nauP
KOOL PLAYA,Center,Playa del Carmen,217,ESTUDIO,ESTUDIO,0,,15.8,1521520.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/u/0/folders/1-rTVDEtLcOG7c0TfH2a8CQSH1J_9nauP
KOOL PLAYA,Center,Playa del Carmen,218,ESTUDIO,ESTUDIO,0,,20.55,1911140.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/u/0/folders/1-rTVDEtLcOG7c0TfH2a8CQSH1J_9nauP
KOOL PLAYA,Center,Playa del Carmen,220,ESTUDIO,ESTUDIO,0,,20.75,1925770.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/u/0/folders/1-rTVDEtLcOG7c0TfH2a8CQSH1J_9nauP
KOOL PLAYA,Center,Playa del Carmen,221,ESTUDIO,ESTUDIO,0,,15.92,1533070.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/u/0/folders/1-rTVDEtLcOG7c0TfH2a8CQSH1J_9nauP
KOOL PLAYA,Center,Playa del Carmen,222,ESTUDIO,ESTUDIO,0,,20.55,1911140.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/u/0/folders/1-rTVDEtLcOG7c0TfH2a8CQSH1J_9nauP
KOOL PLAYA,Center,Playa del Carmen,223,1 REC,1 REC,1,,36.0,3075440.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/u/0/folders/1-rTVDEtLcOG7c0TfH2a8CQSH1J_9nauP
KOOL PLAYA,Center,Playa del Carmen,224,LOCK-OFF,LOCK-OFF,2,,56.96,4972800.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/u/0/folders/1-rTVDEtLcOG7c0TfH2a8CQSH1J_9nauP
KOOL PLAYA,Center,Playa del Carmen,225,1 REC,1 REC,1,,31.1,2687680.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/u/0/folders/1-rTVDEtLcOG7c0TfH2a8CQSH1J_9nauP
KOOL PLAYA,Center,Playa del Carmen,226,2 REC,2 REC,2,,46.74,3844300.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/u/0/folders/1-rTVDEtLcOG7c0TfH2a8CQSH1J_9nauP
KOOL PLAYA,Center,Playa del Carmen,228,ESTUDIO,ESTUDIO,0,,20.14,1998150.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/u/0/folders/1-rTVDEtLcOG7c0TfH2a8CQSH1J_9nauP
KOOL PLAYA,Center,Playa del Carmen,229,ESTUDIO,ESTUDIO,0,,20.14,1998150.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/u/0/folders/1-rTVDEtLcOG7c0TfH2a8CQSH1J_9nauP
KOOL PLAYA,Center,Playa del Carmen,301,ESTUDIO,ESTUDIO,0,,24.96,2353890.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/u/0/folders/1-rTVDEtLcOG7c0TfH2a8CQSH1J_9nauP
KOOL PLAYA,Center,Playa del Carmen,302,ESTUDIO,ESTUDIO,0,,19.18,1873410.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/u/0/folders/1-rTVDEtLcOG7c0TfH2a8CQSH1J_9nauP
KOOL PLAYA,Center,Playa del Carmen,309,ESTUDIO,ESTUDIO,0,,19.08,1783320.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/u/0/folders/1-rTVDEtLcOG7c0TfH2a8CQSH1J_9nauP
KOOL PLAYA,Center,Playa del Carmen,311,ESTUDIO,ESTUDIO,0,,19.08,1783320.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/u/0/folders/1-rTVDEtLcOG7c0TfH2a8CQSH1J_9nauP
KOOL PLAYA,Center,Playa del Carmen,313,ESTUDIO,ESTUDIO,0,,23.49,2168320.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/u/0/folders/1-rTVDEtLcOG7c0TfH2a8CQSH1J_9nauP
KOOL PLAYA,Center,Playa del Carmen,314,ESTUDIO,ESTUDIO,0,,20.55,1911140.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/u/0/folders/1-rTVDEtLcOG7c0TfH2a8CQSH1J_9nauP
KOOL PLAYA,Center,Playa del Carmen,168,,,,,320.0,2168320.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/u/0/folders/1-rTVDEtLcOG7c0TfH2a8CQSH1J_9nauP
KOOL PLAYA,Center,Playa del Carmen,925,,,,,,1925770.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/u/0/folders/1-rTVDEtLcOG7c0TfH2a8CQSH1J_9nauP
